X,Y,Z,Label
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.4,-0.5,Lying
0,0,-0.7,Lying
0,0,-0.7,Lying
0,0,-0.7,Lying
0,0,-0.7,Lying
0,0,-0.7,Lying
-0.1,0,-0.7,Lying
0,0.3,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.3,-0.6,Lying
0,0.4,-0.6,Lying
0,0.3,-0.6,Lying
0,0.4,-0.6,Lying
-0.1,0.4,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
0,0.4,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
-0.1,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
0,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
0,-0.1,-0.7,Lying
-0.1,0.1,-0.7,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.4,-0.6,Lying
0,0.4,-0.6,Lying
0,0.5,-0.6,Lying
0,0.5,-0.5,Lying
0,0.5,-0.5,Lying
0,0.6,-0.5,Lying
0,0.5,-0.5,Lying
0,0.5,-0.5,Lying
0,0.5,-0.5,Lying
0,0.6,-0.5,Lying
0,0.6,-0.5,Lying
0,0.5,-0.5,Lying
0,0.5,-0.5,Lying
0,0.5,-0.5,Lying
0,0.6,-0.5,Lying
0,0.6,-0.5,Lying
0,0.5,-0.5,Lying
0,0.5,-0.5,Lying
0,0.5,-0.5,Lying
0,0.5,-0.5,Lying
0,0.6,-0.5,Lying
-0.1,0.4,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.3,-0.6,Lying
0,0.4,-0.6,Lying
0,0.4,-0.6,Lying
0,0.4,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.4,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
0,0.3,-0.6,Lying
-0.1,0.5,-0.5,Lying
-0.1,0.3,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
-0.1,0.2,-0.6,Lying
